Device ID,Device Name,Start Time,Transcript,Keywords,Keywords Detected,Similarity,Analytic Thinking,Authenticity,Certainty,Clout,Emotional Tone,Direction,Word Count
141,John Sanchez,0:15:48," And everybody knows different things. So with setting goals, I feel like you need to divide those goals into individual tasks. And if the individual needs their goal, that the team collectively decides on",,,,26,3,0,12,3,-1,34
141,John Sanchez,0:16:05,"then I feel like that is also quantity because you've done for every set of removal which is also what we're doing with the we're setting goals for ourselves based on what we can do and if we achieve those that see the quantity good amount of work,",,,,22,2,2,12,6,-1,48
141,John Sanchez,0:16:25, Because we're just about finding myself. We do have people responsible different now.,,,,29,7,0,7,14,-1,13
141,John Sanchez,0:16:49, What's good or bad?,,,,20,0,20,20,20,-1,4
141,John Sanchez,0:17:10,He's there to be some internet apart.,,,,13,0,0,0,0,-1,7
141,John Sanchez,0:17:17, I think we should actually be answered by equality.,,,,33,11,0,0,11,-1,9
141,John Sanchez,0:17:29," Yeah, I want to say that like if you measure someone or the quantity and quality of someone's working like that will tell you if a good job or a bad job was that. Yeah.",,,,17,3,6,14,11,-1,35
141,John Sanchez,0:17:57,"Hey, you guys you don't like Authority, right? Yeah, 4:30.",,,,0,0,10,10,30,-1,10
141,John Sanchez,0:18:01," So how can these be measure? I think we answered that because one levels are answer this one question and answering or operational have done because order to come to. How can we measure, what you gotta do is Imagine an idea of having my students an objective sex so w to measure. So I think that really sticks to make sense.",,,,24,5,0,15,6,-1,62
141,John Sanchez,0:18:36," so, you do not swallow with",,,,33,0,0,17,0,-1,6
141,John Sanchez,0:18:48, yes.,,,,0,0,100,100,0,-1,1
141,John Sanchez,0:18:50, Okay.,,,,0,0,0,100,0,-1,1
141,John Sanchez,0:18:50,So you not only how can we not arguing?,,,,44,0,0,22,0,-1,9
141,John Sanchez,0:18:55, Of what is measured. We presented a rough to guarantee objective evaluation,,,,8,0,0,0,17,-1,12
141,John Sanchez,0:19:05," How can I be presented? Yeah, because you're measuring something rights and then the system is beautiful measurement but in his presence of young adults because we are trying to give feedback to really do the Passat identity, right? And I want to be as objective as possible. You don't want to be biased without his subjective. What it should be called to be to be like it. Yeah - and",,,,18,3,3,14,6,-1,71
141,John Sanchez,0:19:33, How can this not be presented?,,,,33,0,0,17,0,-1,6
141,John Sanchez,0:19:36," So I ducked, just looking at results, you could, you know, I do to deserve getting measurements.",,,,18,12,0,6,18,-1,17
141,John Sanchez,0:19:46,"It's not, you know, people are cool. I put in so much work as he studies looking into. What are the things you need to put into vegetarians? Eat empty guarantee, objective feedback on capability.",,,,14,3,0,6,11,-1,35
141,John Sanchez,0:20:01," I think like when you assign tasks of the goals, so, you know, how much of that task is finished? So instead of",,,,13,4,0,17,9,-1,23
141,John Sanchez,0:20:10," Seeing that somebody finish something you can say that this task is completed so much. So it doesn't make it be targeted. And they also know if you see a bunch of tasks and how much they're complete it, then everybody knows what's assigned to do more than you. So that could be one. Okay, so my multi-view are making progress bars showing the different stages of the work done by each response, and then the group",,,,17,1,2,15,5,-1,77
141,John Sanchez,0:20:41,"Not not as supportive supplements, is that good for you personally. Just suppose somebody's building the UI elements of these with the database. And there could be one bar to the. You are one of these and these percentages of how much it's worth.",,,,20,0,2,9,9,-1,44
141,John Sanchez,0:21:00, I think a lot of it is in the keeps a bit of wording and presentation.,,,,25,6,0,6,0,-1,16
141,John Sanchez,0:21:07," I don't know, maybe it could be.",,,,38,13,0,0,13,-1,7
141,John Sanchez,0:21:10, In terms of like statistical analysis to but I don't know too much about that. Yeah.,,,,12,6,0,6,12,-1,16
141,John Sanchez,0:21:23," Yeah that's really pretty similar to what's been said, I'm like percentage of our it's related to what you were supposed to be working on or what like you contribute it to. I think that seems him to get to me.",,,,13,7,0,2,9,-1,41
141,John Sanchez,0:21:43,That's just what it is.,,,,17,0,0,0,17,-1,5
141,John Sanchez,0:21:49, What design considerations should you shouldn't put your mind to mitigate masses?,,,,15,0,0,0,8,-1,12
141,John Sanchez,0:22:05, Do you have an idea?,,,,20,0,0,0,0,-1,5
141,John Sanchez,0:22:24, What design consideration should be put in mind. That you need to get Mass passes design.,,,,19,0,0,0,13,-1,16
141,John Sanchez,0:22:31,Oops. So it was design. What practices is that consideration?,,,,10,0,0,10,10,-1,10
141,John Sanchez,0:22:42, I'm trying to think of what kind of biases or come up and I'm having some trouble.,,,,26,11,0,11,5,-1,17
141,John Sanchez,0:22:54, I'm trying to bypass the system.,,,,0,14,0,0,0,-1,6
141,John Sanchez,0:22:57," So you are single guys working because not working, you know working with people coming.",,,,27,0,0,13,7,-1,15
141,John Sanchez,0:23:15, Because this isn't amusing different scenarios girl to be used before. Like you are giving it a project and it's really not looking at just trying to put myself to gradients possible.,,,,18,3,0,6,6,-1,32
141,John Sanchez,0:23:31,"Criminal history after the stroke and even know how someone would bypass the system. I don't even, I can't imagine how somebody would do that.",,,,22,7,11,11,11,-1,25
141,John Sanchez,0:23:55, Because maybe one way could be like I don't know if you have like your own profile so everything you login you have your stats or whatever. So,,,,21,3,0,17,10,-1,28
141,John Sanchez,0:24:22,"You're doing something we're differently one day, but that's extreme. It's like, there's some things you are going to talk more than like other meetings, but maybe you're just doing something, it's crazy. Because you think that's gonna, I don't know up, you up, maybe like to prevent that.",,,,17,2,2,5,9,-1,49
141,John Sanchez,0:24:48, Bye.,,,,0,0,0,0,0,-1,1
141,John Sanchez,0:25:18,"This is the region like fucking The Hope like tracking at you like as we are discussing now, right? The blue platform was just becoming along Horace, teaches her up, machine learning models that exist radhika and then try to. It's just a features.",,,,16,0,2,7,16,-1,44
141,John Sanchez,0:25:37," An important start to add in. Vigorous, I will confess so like humidify the, oh, I agree with you. This will direct our energies saying from what you said was ugly and also extended your purpose. So it's a lot of competitions.",,,,9,5,2,9,5,-1,42
141,John Sanchez,0:26:07, is it easy to cheat the system because if I have my phone that's recorded,,,,13,13,6,13,6,-1,15
141,John Sanchez,0:26:13,He's sleeping with someone else he's talking. So it'll be like I'm going to be removed. The whole book was one vehicle components.,,,,4,4,0,4,4,-1,23
141,John Sanchez,0:26:38," Okay, so let's go to a little bit. It just might be unrelated but this right now displaying only registered English. Yeah, for not. Okay. So we should do that.",,,,19,0,6,10,6,-1,30
141,John Sanchez,0:26:55, I think that's true.,,,,40,20,20,0,20,-1,4
141,John Sanchez,0:28:29,"Okay, so X means is not a good use of. It was like they want to see while I do to see how much time is spent, you know, what time is spent discussing, you know, how much time is spent? Yeah, we had a lot of those responses. So",,,,20,2,2,10,8,-1,50
141,John Sanchez,0:28:53," I think that what I don't think. I forgot your purse lawyer mom looking people, just fill out, surveys to sometimes just and what I want you to spread your Motors field of not, okay?",,,,25,11,0,3,8,-1,35
141,John Sanchez,0:29:12, This is all of that pressure and diabetes.,,,,25,0,13,13,0,-1,8
141,John Sanchez,0:29:18, We are zoom out. Zoom is not necessary.,,,,38,0,13,0,0,-1,8
141,John Sanchez,0:29:23,So how do you think I'm gonna measure? Let us consider the issues. Regardless of what about purity is about issue.,,,,23,5,5,9,9,-1,21
141,John Sanchez,0:29:31, But how do you think?,,,,60,0,0,40,0,-1,5
141,John Sanchez,0:29:40," The keywords like that, we've been talking about like you record the time that the keyword is first introduced and then you you like it, I think you would plot how often it was like used during a certain time period. And then like you just measure from when it started to like when it was like significantly talked about and then what it's like the last time that keyword showed up",,,,14,1,3,12,12,-1,72
141,John Sanchez,0:30:14, but I don't think it's like it's not as simple as like the first time the last time because,,,,18,5,5,18,9,-1,19
141,John Sanchez,0:30:18,"When your conversation you just so you can hop around a lot. So I think that it's important to look at, like, the frequency of the keyword and like record. Well, the moments that it was like really frequent. It was really, yeah, like deciding what's useful for making something? What's not? So what isn't that? Like, strictly deciding, what to learn what's not in terms of conversation and collaboration? I think",,,,16,3,0,8,14,-1,72
141,John Sanchez,0:30:48," See what most times as much a shock. If people are shocked, shocked, if I would become discussion or the Autumn Leaves to understanding. So if we, we had class,",,,,30,3,0,20,0,-1,30
141,John Sanchez,0:31:13,"Study. And if you are because of the amount of people's different people and it's because of her emotions, can tell us a little bit about how you must do to reduce conflict. So, Allah, is it a bit more than which will cause",,,,15,0,2,15,0,-1,44
141,John Sanchez,0:32:07, How?,,,,100,0,0,100,0,-1,1
141,John Sanchez,0:32:08,"Really speaking because if we started, I stroked his Spirit. You know, if he's pretty terrific lot of people optimize and my speech. A tells me how much time I spend speaking. If by end of discussion, maybe you spoke with velocities for the opportunity to discuss this, we spent a ton of time for our Canadian with times parents is that",,,,24,6,0,10,8,-1,62
141,John Sanchez,0:32:37," Yes, not just the fact that you are present on your speaking also times, when can also help us to also measure the quality of, because if they are not there either, you're making time to contributions positive evidence. You were putting enough enough time, and they will eat fast food, but we could have a number of contribution and not how your contributions in your chili course.",,,,22,0,9,14,7,-1,68
141,John Sanchez,0:33:03,"In that direction of the whole composition I think for like Hands-On activities like time should be measured like separately for each individual just because some for some people like they might get distracted more easily or they might have some like medical restrictions. That doesn't certainly like allows them to focus well, or get a divot, he's our projects done as fast as other people do. So you shouldn't be",,,,16,1,0,8,11,-1,71
141,John Sanchez,0:33:33," comparing like how long it takes for a person to complete this project with this other person, when they may not necessarily have different restrictions,",,,,20,0,4,8,12,-1,25
141,John Sanchez,0:33:54, What kind of activity? Do incredible genre.,,,,0,0,0,0,14,-1,7
141,John Sanchez,0:34:03,Okay.,,,,0,0,0,100,0,-1,1
141,John Sanchez,0:34:05," We noticed and strength, right? So getting but are there any particular activity that will few times you be like the times when should be constitutional measure?",,,,19,0,7,15,11,-1,27
141,John Sanchez,0:34:23," Is there any part in it? That particular activity that if you don't any time is going to be missing, some key things to remember,",,,,15,0,4,4,4,-1,25
141,John Sanchez,0:34:50, So like what types of activities we should take time?,,,,20,0,0,10,10,-1,10
141,John Sanchez,0:34:54,Like wishing my short time.,,,,20,20,0,0,20,-1,5
141,John Sanchez,0:35:01," Like writing though, this is a big one. Yeah. Like somebody working on like one bug and then they're only able to like, show like three commits for that bug, when they've actually felt like a long time, working on that really like somebody didn't spend a lot of time, but committed a lot, or seemingly a lot of code. I was also thinking about like,",,,,14,1,1,10,13,-1,66
141,John Sanchez,0:35:24," Maybe finding a way for the system, like, to compare, like, the ratio, someone's, like time spent with like the quality that that task like delivered. Like, I don't know because like, if you're doing a task that has like like alert low priority, or you have a test that like you did that wasn't super high quality. And when you look at the time, spent on that, I feel like that can tell us. Yeah. But I don't know.",,,,12,4,0,7,19,-1,80
141,John Sanchez,0:35:49,"And I'm looking at this, I think I spent a lot still be useful for things that like you're trying to practice or improve your skills or something.",,,,17,10,0,10,10,-1,28
141,John Sanchez,0:36:02," I think times when trouble measure because you are not looking at the output of, what are you actually trying to get? Length is more like, we're exactly what you're giving giving us not only what you're thinking is right? So nice. When can we know like even necessarily A I think the more time you spend with, you can try to learn how to like really to out he could and then you spend more time trying to do that.",,,,17,2,4,8,11,-1,81
141,John Sanchez,0:36:27, I'm thinking that should also be a good place for you because it needs you it shows commitment and dedication to meet. Not only do you do spend a bit of time doing it with Cam suggest consider things like you're not crashing from. How many does that make sense?,,,,21,2,2,8,15,-1,50
141,John Sanchez,0:36:45,"Yeah, I don't know if you saw the problem in less time than the moment I'm working on something to remember looking at Lenny. It was already like these come with the trying to submit to admit, even to people very different amounts of time to like animals, or, you know, the same block. So he is really subjective coding, and everyone has a different experience level as well. So as long",,,,15,3,3,9,11,-1,72
141,John Sanchez,0:37:15," As they're doing whatever they should be the time taken shouldn't matter what you do, you tell that the end of Demon, what was it, what? How much is that?",,,,6,0,3,6,3,-1,30
141,John Sanchez,0:37:40,Have you completed?,,,,33,0,33,0,0,-1,3
141,John Sanchez,0:37:42," So suppose what somebody in this group has the task of making like a scroll bar world, have you made that hole and it doesn't matter if you're taking 10 minutes or two hours. What have you done? What you were supposed to be? Dude. You're correct because I do you are not looking ATS. Deadlines, reactivity nuts, the UN",,,,15,2,2,8,5,-1,60
141,John Sanchez,0:38:05," Was it was an outfits and was there a good collaboration of help to achieve done? I think you're right because putting Time bar now has to do with their lives. A lot of companies. Are you work at? They have a nine-hour king but they give you a task and at the end of the day you just have to finish. That are asking if you finish it, you have to end up staying for nine hours and maybe wasting a lot of time.",,,,14,1,3,7,8,-1,85
141,John Sanchez,0:38:37,"um,",,,,0,0,0,0,0,-1,1
141,John Sanchez,0:38:39, Total participation.,,,,50,0,50,0,0,-1,2
141,John Sanchez,0:38:47," and if you think it's necessary to track the number of physician during a Collaborative Learning activity,",,,,17,0,6,11,0,-1,17
141,John Sanchez,0:39:00, Do you think it's necessary to transmit level of positions during a Collaborative? Learning activity? Yes.,,,,6,0,12,6,0,-1,16
141,John Sanchez,0:39:12, So why do you think so?,,,,50,0,0,33,0,-1,6
141,John Sanchez,0:39:18, So that it's fair and everyone's doing the world.,,,,9,0,0,18,9,-1,9
141,John Sanchez,0:39:23," The, you know, so house with like me should be very engaged. So they know it's what's happening. What so people know what's happening.",,,,19,4,4,11,15,-1,24
141,John Sanchez,0:39:31,"Engaged. Okay, well if you like it sound like how like some of the certain folks, you like not participating as much like things that we can do like to choose our group dynamic, to encourage like the Google apps because much too comfortable sneakers cause for sharing their",,,,12,0,2,8,24,-1,49
141,John Sanchez,0:39:50, Okay.,,,,0,0,0,100,0,-1,1
141,John Sanchez,0:39:58," More like I guess focused, or you know what's going on. You're not just because if you're not participating you, most of the time, maybe, you know,",,,,37,3,0,10,13,-1,27
141,John Sanchez,0:40:27,My eyelids 14th. What the how about you? But it's about this so special. Now what do you think? Can be measured to suggest high or low? This is very critical. So what do you think? And we measured to suggest,,,,17,2,2,15,2,-1,41
141,John Sanchez,0:40:56, Hi active or inactive circular.,,,,20,0,0,20,0,-1,5
141,John Sanchez,0:41:21,"Like, I mean you can track how often people like speak or like. Yeah. Yeah. Like how often people speaker don't speak but also with that like to gaze active participation, I feel like you can",,,,24,5,3,14,16,-1,36
141,John Sanchez,0:41:35," Measure like the quality of what was said or like how like was that time? The time spent like engage in the conversation. Like was that actually like furthering a goal, right? Like was that was there if people gain anything from that contribution?",,,,9,0,2,7,27,-1,44
141,John Sanchez,0:41:52, But yeah.,,,,50,0,0,50,0,-1,2
141,John Sanchez,0:42:03, Nothing like looking for keywords like I agree or I disagree because it's okay to have both of those because that's how you learn among each other and you learn to respect others ideas and perspectives on the project.,,,,22,5,0,15,12,-1,39
141,John Sanchez,0:42:17,"Usually, I'm kind of confused like, what do you mean by like in active participation?",,,,13,6,6,0,19,-1,15
141,John Sanchez,0:42:37," Okay, I couldn't compete in an activity and then I'm not participating and that's passive. I'm not passionate, I'm not contributing like a day, right? When I was living in that, I am mostly outspoken. We just means that I'm going trusted, so which is something that it was like violation. We could tell what is a system who is that is invisible girlfriend used to",,,,17,10,1,7,7,-1,66
141,John Sanchez,0:43:07, Measure a little truck and identify this. So how does the system identifier?,,,,15,0,0,23,0,-1,13
141,John Sanchez,0:43:12,I'm going to come back.,,,,17,17,0,0,17,-1,5
141,John Sanchez,0:43:15," As an oddity. Yeah, which one doesn't have special friend. We do is once our duty so what I would like to like a measure to see someone in actually actively participating, how about yours passing, right? Because she wanted, I can argue. What about some soil may not come for all the time. We were not to mention to you need",,,,22,3,5,6,8,-1,62
141,John Sanchez,0:43:38," Can be insightful or you just listening another perspective because I can listening attentively. You don't talk about contribution. So we should not mix of contribution with participation if I can be contributing, not all. So, that's the official word.",,,,26,5,2,12,7,-1,40
141,John Sanchez,0:44:04, Attentive.,,,,0,0,0,0,100,-1,1
141,John Sanchez,0:44:08,"My exhibition and I was only silence and I'll lose. It's all, you know, there's only silence. I'm not only participating already silent. What is he thinking of something else? I contact? It's like a big deal but it also the pants because I feel like in Mexico like I was raised to make a lot of eye contact me, my professors like coming here to America. Like I noticed that a lot of us.",,,,14,13,1,6,14,-1,75
141,John Sanchez,0:44:37," Students were just like not making eye contact, but that doesn't necessarily mean, they weren't paying attention. So it's hard to say to people that, you know, they don't really good. Yeah. And there's some people who like his Napa, some people who actually like, don't really do I contact as much while I'm talking about it.",,,,17,3,5,8,16,-1,57
141,John Sanchez,0:45:04,"sometimes, there's",,,,33,0,0,0,0,-1,2
141,John Sanchez,0:45:07," There's some people who like, to really use as much eye contact, like, sometimes, like, staring off into like, dominoes where, but you're still listening that video in a teacher on Glee, which are not to how each person is active. And I'm well, I'm not going to try to work on these ideas.",,,,21,3,0,7,14,-1,54
141,John Sanchez,0:45:37," Joint attention towards my God. I continent yes. Now dick, like was Joy. Detention invite. If we are talking about, I'm looking at you as a point of it like this the whole time I'm talking about is looking at me and I want, she's not talking about you but wait, I'm talkin bout. She is pressing the system.",,,,11,11,3,6,6,-1,59
141,John Sanchez,0:45:58,Then still not go at this time. This guy maybe Spain attention but it action on scene at this point most definitely paying attention,,,,21,0,4,8,0,-1,24
141,John Sanchez,0:46:08," Does that make sense? So the video quality will give us a better way to also what is that? If this is big enough, it will get attention and ID's. Then we have a rebuke somebody else to say except it counts the number of time you are",,,,12,2,6,10,10,-1,48
141,John Sanchez,0:46:32," How do I contact a number of times? He looked out, and I will be happy.",,,,19,13,0,13,13,-1,16
141,John Sanchez,0:46:42," when I contacted a dance because if I make an icon,",,,,27,18,0,27,18,-1,11
141,John Sanchez,0:46:53,"Let me stay like this box, but I'm within this space.",,,,8,17,8,8,8,-1,11
141,John Sanchez,0:46:59, That's also a way to calibrate like this a cook and I'm looking with him here in spirit or doing some can suggest I think like had not to like I have to find people just doing this a lot when they're like actively listening.,,,,17,6,0,8,10,-1,45
141,John Sanchez,0:47:29," Agreeing. But not necessarily looking at you girls. Looking silly fish look questions. Like for me personally, like sometimes when I do talk to people like, yeah, I do makeup. Like I'm trying to think of like, I want to like make a point. Like, I'm sorry like move my hands. When I look up.",,,,11,14,2,5,18,-1,55
141,John Sanchez,0:47:48,"His ways you can drive space on the machine to input, whatever you thought about the conversation sudden like it is. If there's a place to just write a note on what he thought about the discussion and then you can somehow magically keywords and see how insightful person was with anything with that was good, each contribution.",,,,22,0,2,8,7,-1,58
141,John Sanchez,0:48:18," No, but even just if you know, somebody's listening, we pick up on some people's right and they be able to like, say something about the end of the year.",,,,25,0,9,9,19,-1,30
141,John Sanchez,0:48:44,Look up to Toronto. It depends on a lot of things and different people work differently and not everyone has the tendency to nod and say that activity is she like the questionnaire tries to just maybe not even a question. I just want to do you think about this? What did you take away your mother that way?,,,,20,2,3,5,7,-1,59
141,John Sanchez,0:49:15, I can say anything. I want to reduce the amount of human in peaks in determining the analysis of it.,,,,15,10,5,0,5,-1,20
141,John Sanchez,0:49:39,"All this. This thing is not going to be rocket science. This is he said right and we would have done it. He's over to cut everybody's decision. But he's got at least two or three, soldiers. Yeah. Did it because it's people to catch people and things like eye contact. If I don't understand,",,,,18,2,5,10,8,-1,55
141,John Sanchez,0:50:35,"Pay attention or you're looking within the space, even between what one of them are supplied to you. So go to get all these things together to say. Okay. You are paying attention, right? So another thing is the system is emotionally like is more like a system so he can defeat me.",,,,6,2,7,7,9,-1,53
141,John Sanchez,0:51:30,"If it's money, I like we are freedoms of the people because it's a very in-depth level of Suspicion. Isn't that always guarantee? So what participants when you're not?",,,,15,3,6,12,6,-1,29
141,John Sanchez,0:52:01," Because our measuring ideas or measuring nodding make, so how can I discuss? How can we present it?",,,,39,6,0,28,11,-1,18
141,John Sanchez,0:52:11," And the system so that you as a real, a user comes in. Yes, I think this is",,,,17,6,11,17,6,-1,18
141,John Sanchez,0:52:28,"Maybe like, you know, I'm all the criteria that you want to take like this, your graphic about your bath, you can put it into larger radar chart type thing. So there's one second. Any I don't get to see.",,,,14,5,2,2,7,-1,40
141,John Sanchez,0:52:46," Is it? You could put it in like some sort of reward charts to show your strengths and weaknesses and it's okay if you have a penis,",,,,21,0,0,11,7,-1,27
141,John Sanchez,0:53:07, The new then there are charts. What does what looked to be cooperative? What are the what is he?,,,,0,0,0,5,5,-1,19
141,John Sanchez,0:53:19, What this works?,,,,0,0,0,0,0,-1,3
141,John Sanchez,0:53:20,"Well you something right now of what they're presenting. We are I mean don't really know the metrics are but it's how you can be a morning coffee. Be eye contact or it could be like. So once you have like a visualization that shows the frequency or between level of each eye contact innate. Not and yeah,",,,,20,2,5,10,16,-1,58
141,John Sanchez,0:54:18,"I feel like I'm kind of skeptical of like telling the participant, like what the criteria is like what they're getting right about. Because I feel like like if if I know like has been like the mentioned like if I know that I just got to look issue or like if I have to present if I know what I need to do to pass, like I probably meant to do it so I feel like I don't know, my initial thought would be like like a little screen saying like based off of like our",,,,22,13,1,8,24,-1,97
141,John Sanchez,0:54:45," Rhythm. We think you're like the algorithm is telling us that you have been engaged throughout this conversation. Are you having it? And I feel like my initial thought is doing that, right? Just like the general statements, but like I think it also might be useful. I'm not part of me. Feels like the participant shouldn't, no. Because then they're going to leave me modify their behavior. But then, the other part, like, I feel like it could be useful to tell.",,,,18,8,1,8,13,-1,83
141,John Sanchez,0:55:11,Ways that they can show their participation that the algorithm can recognize. I think you're right.,,,,6,6,6,0,6,-1,16
141,John Sanchez,0:56:06,"Be discouraging. And I'd be like, maybe instead of that if you have like a graph or something of like when your participation was the most, hmm, you can see that. This is when your participation was the highest for somebody who's always participating will be like relatively high all the time. Hmm. And they could also wonder why it wasn't so high in the beginning and I think they figured out themselves perfect.",,,,18,3,3,12,8,-1,74
141,John Sanchez,0:57:28,I was only have the greatest student.,,,,0,14,0,0,0,-1,7
141,John Sanchez,0:57:58,"So the last one. Yeah, yeah, so satisfaction",,,,25,0,0,25,13,-1,8
141,John Sanchez,0:58:19, Is it is it is necessary to measure satisfaction?,,,,0,0,11,0,11,-1,9
141,John Sanchez,0:58:26, Like satisfaction like but I mean like they had a good meeting or that they feel like yeah I see.,,,,20,10,10,10,30,-1,20
141,John Sanchez,0:58:42," I think so just because usually when you make good progress or you feel like you put enough effort, you feel satisfied with yourself and that you are able to put in something.",,,,30,3,6,15,18,-1,33
141,John Sanchez,0:58:53,Okay.,,,,0,0,0,100,0,-1,1
141,John Sanchez,0:59:29, The connection is correctly. Measure this,,,,0,0,0,0,0,-1,6
141,John Sanchez,0:59:33," Can we connect automatically, automatically measured?",,,,17,0,0,0,17,-1,6
141,John Sanchez,0:59:41, I want to send our feel like. So here's a way for this is something he ate or someone feels.,,,,19,5,0,10,5,-1,20
141,John Sanchez,0:59:47,"About being like in their brain like, you know, we're getting input. Yeah.",,,,14,0,0,7,21,-1,13
141,John Sanchez,0:59:56," By the satisfaction might come in like the review. Part are like the talked about last time, but yeah, not not automatically though.",,,,22,0,0,9,13,-1,23
141,John Sanchez,1:00:48,"That's certainly something that I need to express what system is pressing for us, achieve things. What is the point of view and a beautiful dress and maybe contribution and fellow am satisfied for you or I feel satisfied. Exactly this fine. In other words that we use in this fight because it definitely be watching tend to",,,,19,3,3,8,7,-1,58
141,John Sanchez,1:01:15," achieve family. You didn't actually decide for you because you are not think of this prayer is like drink group projects, like if someone tends to start swearing",,,,14,0,3,7,10,-1,28
141,John Sanchez,1:01:38,"Races are tone of voice. It might show any cancer like other dissatisfied with the progress that the whole group has done so far, but then it's also like someone's tone of voice can also be race, just because that's who they are. Like I know Ethan does that. So I'm not surprised he's not necessarily like he's mean upset.",,,,15,3,3,11,12,-1,60
141,John Sanchez,1:02:02, It's okay.,,,,0,0,0,33,0,-1,2
141,John Sanchez,1:02:07," Maybe it's hard though, that's the only thing I can think of so far. Yeah.",,,,12,6,6,12,0,-1,15
141,John Sanchez,1:02:25," Because the like, from offenses, so that only gave her the idea of a blue crab.",,,,13,0,0,13,6,-1,16
141,John Sanchez,1:02:33,"Lots of collaboration, obviously, is one of that which can go into are going to despite which we fly. It's a fun treat. Literally, we're not satisfied. We can add even when we will need to be able to track it.",,,,21,0,2,2,12,-1,41
141,John Sanchez,1:02:53, Presenting it to use that adds celebrities new.,,,,13,0,0,0,0,-1,8
141,John Sanchez,1:02:57," Can play on their psyche because they don't like conflict. Another error lady, you must resolve the conflicts and similar collectively comprise able to resolve the conflict. I was inspired at happy going home achieved. So like, I don't think is wet for some to say to president to report this.",,,,9,4,2,6,13,-1,51
141,John Sanchez,1:03:27, Function of the Irish.,,,,0,0,0,0,0,-1,4
141,John Sanchez,1:03:29,You should see yourself. I am inside. I'm not sure if we have to do that. It is it's not just some like your skin like yourself and the end it's really just compete. What you find my name is. This is why I am I why you keep you thinking - I'm thinking how cool this is insightful and I'm happy.,,,,26,11,2,6,8,-1,62
141,John Sanchez,1:03:58, To have you guys in swamp.,,,,0,0,0,0,0,-1,6
142,Audrey Benitez,0:01:28,Hopefully.,,,,100,0,0,0,0,-1,1
142,Audrey Benitez,0:01:35, Okay.,,,,0,0,0,100,0,-1,1
142,Audrey Benitez,0:01:56, Please help.,,,,0,0,0,0,100,-1,2
142,Audrey Benitez,0:02:10, Is there any?,,,,33,0,0,0,0,-1,3
142,Audrey Benitez,0:02:18," Yeah, I think so.",,,,25,25,0,25,0,-1,4
142,Audrey Benitez,0:02:26,Slash band.,,,,0,0,0,0,0,-1,2
142,Audrey Benitez,0:02:31," You know, got the admin login.",,,,17,0,0,0,17,-1,6
142,Audrey Benitez,0:02:41, Hearing blinked.,,,,0,0,0,0,0,-1,2
142,Audrey Benitez,0:03:23,It's like 90% under the stove works. That's fine.,,,,0,0,10,0,20,-1,9
142,Audrey Benitez,0:03:28, You're so silly. I have nothing. It's just sort of like,,,,15,8,0,8,15,-1,11
142,Audrey Benitez,0:03:39," are you guys so weird about it? Yeah, I like I don't know why but I dreamt it started and I were crying together if so Random",,,,18,14,0,18,7,-1,27
142,Audrey Benitez,0:04:12, okay.,,,,0,0,0,100,0,-1,1
142,Audrey Benitez,0:05:10,Constructs happens. How people view options.,,,,17,0,0,17,0,-1,6
142,Audrey Benitez,0:05:37," We got some feedback and so, initially I felt a slight needed in the global development as a bone at you. Why don't you allow themselves to tell us? What if you do want to see?",,,,22,3,0,11,3,-1,36
142,Audrey Benitez,0:05:57, Of the Odyssey and the other objects.,,,,14,0,0,14,0,-1,7
142,Audrey Benitez,0:06:05,What's in the box looking to review? Yes. Right. So save the lives of food and place your hands on activity or a discussion about how them socially Progressive this of time to do something with these.,,,,13,0,5,11,8,-1,37
142,Audrey Benitez,0:06:36, To have your new today.,,,,0,0,0,0,0,-1,5
142,Audrey Benitez,0:06:55, Work done. How does it work?,,,,17,0,0,17,0,-1,6
142,Audrey Benitez,0:07:03,Results of the economy. So the question you're going to ask you think quality quantity and quality of water during the Collaborative Learning needs to be.,,,,11,0,0,7,7,-1,26
142,Audrey Benitez,0:07:27, Using the quantity and the quality of work done. Being a Collaborative Learning needs to be,,,,19,0,0,6,6,-1,16
142,Audrey Benitez,0:07:57,"because a lot of people to hijack discussion,",,,,25,0,0,13,0,-1,8
142,Audrey Benitez,0:08:03, it doesn't get to space.,,,,0,0,0,0,0,-1,5
142,Audrey Benitez,0:08:06, It's such like the content that's coming out should be given equality a little bit just to make sure that people actually doing contribute.,,,,15,0,4,0,23,-1,24
142,Audrey Benitez,0:08:22, all the - but also Council activity like people working together in the coding project or a kind of trying to create something and so colorful description but also alone,,,,17,0,7,24,14,-1,30
142,Audrey Benitez,0:08:40, What handsome acidity instruments. So the value is done versus the inside but,,,,23,0,0,15,15,-1,13
142,Audrey Benitez,0:08:52,"So, those quantity and quality matter for those either of them.",,,,18,0,9,18,18,-1,11
142,Audrey Benitez,0:08:59," I get other people coding, one person can make.",,,,11,11,0,0,11,-1,9
142,Audrey Benitez,0:09:07, 50 get comments while the other person is working on.,,,,0,0,0,11,0,-1,10
142,Audrey Benitez,0:09:11, So how do you assess is called Happiness?,,,,13,0,0,25,13,-1,8
142,Audrey Benitez,0:09:14, Okay.,,,,0,0,0,100,0,-1,1
