Device ID,Device Name,Start Time,Transcript,Keywords,Keywords Detected,Similarity,Analytic Thinking,Authenticity,Certainty,Clout,Emotional Tone,Direction,Word Count
12,Marc,0:11:01,Hose.,,,,0,0,0,0,0,-1,1
12,Marc,0:11:07," Alright, next up on the agenda was",,,,0,0,0,0,0,-1,7
12,Marc,0:11:10, welcoming to people if you want to do a quick introduction.,,,,18,0,0,9,0,-1,11
12,Marc,0:11:40," And actually, one thing to add is that you have a favorite recipe.",,,,15,0,0,8,8,-1,13
12,Marc,0:11:48, Like what?,,,,0,0,0,0,50,-1,2
12,Marc,0:11:56, What is it saying?,,,,0,0,0,0,0,-1,4
12,Marc,0:11:57,Stop playing.,,,,50,0,0,0,0,-1,2
12,Marc,0:12:01, What kind of dumplings apricot dumplings? Do not having them?,,,,10,0,0,0,10,-1,10
12,Marc,0:12:22," Yeah, I know what ingredients are needed. Out of curiosity.",,,,30,10,0,10,10,-1,10
12,Marc,0:12:54,"All right. Well, one of these times will have to will have to have to get that through that. You might have not provided to the left and all right. Any other?",,,,19,0,13,3,9,-1,32
12,Marc,0:13:22," All right. So next we're going to go to our usual weibo, which is our, what are you proud of? And that could be for the past week or for like the past quarter?",,,,14,0,6,9,9,-1,34
12,Marc,0:13:39, Let's start with.,,,,25,0,25,0,0,-1,3
12,Marc,0:13:44, 30 with our with you and then you can help somebody.,,,,30,0,0,20,10,-1,11
12,Marc,0:13:58,"We can't hear well, actually, you know, like which my ear maybe I have brought forth.",,,,18,12,0,0,18,-1,16
12,Marc,0:14:17," The past Academic Year, so, I just came back when I moved in yesterday and I'm proud of making it back alive. I did not change me. Hopefully, I won't be one of those people that talks about their broad experience all the time, but I will so I will pay.",,,,17,15,2,9,13,-1,51
12,Marc,0:14:44,Kevin.,,,,0,0,0,0,0,-1,1
12,Marc,0:14:49, Well.,,,,0,0,0,0,100,-1,1
12,Marc,0:14:52, Yummy.,,,,0,0,0,0,0,-1,1
12,Marc,0:14:54," Yes, I'm not too sure what I'm proud of, but like there were.",,,,13,13,13,7,13,-1,13
12,Marc,0:15:04," Like extra job that I had like that. I was working on that corner, and I'm proud of it.",,,,5,15,0,5,15,-1,19
12,Marc,0:15:27, I'll talk to you soon.,,,,0,17,0,0,0,-1,5
12,Marc,0:15:38,But I left the house.,,,,20,20,0,20,0,-1,5
12,Marc,0:16:07, I think I'm glad.,,,,20,40,0,0,20,-1,4
12,Marc,0:16:11," And of the header of things, I mean, that's always your handles, but for now.",,,,25,6,13,13,0,-1,15
12,Marc,0:16:20, I've hasn't I have this feels.,,,,13,25,0,0,0,-1,6
12,Marc,0:16:34,"It's big news, but it feels weird but I am proud of accepting my offer to go to Michigan to get my PhD next year. So I'm positive mark.",,,,16,13,6,10,10,-1,29
12,Marc,0:16:53, I am proud that I graduated.,,,,0,33,0,0,17,-1,6
12,Marc,0:17:04, Pass it off to Mike Smith.,,,,0,0,0,0,17,-1,6
12,Marc,0:17:16," So, my problem from this past week was, I went through and I cleared out all of my unread emails. I had like me.",,,,13,25,4,8,4,-1,24
12,Marc,0:17:28,"1000 dish between all of my email accounts that I use. So I've basically brought it down to zero yesterday, which is unheard of for me. So hopefully I can keep it like a",,,,12,15,3,6,3,-1,34
12,Marc,0:17:45, and I will popcorn Victoria.,,,,20,20,0,20,0,-1,5
12,Marc,0:17:53, I am proud of myself for not committing arson yesterday. When I was hoping you denied my predictions. So kept us together and didn't go off to hard mouth. So gay self control.,,,,12,12,0,12,6,-1,33
12,Marc,0:18:17," Popcorn to its logo yet, but I like join me.",,,,10,20,0,10,20,-1,10
12,Marc,0:18:30,Yes.,,,,0,0,100,100,0,-1,1
12,Marc,0:19:23,I am proud of making dr. Jones.,,,,14,14,0,0,14,-1,7
12,Marc,0:19:49, What kind of soup?,,,,0,0,0,0,25,-1,4
12,Marc,0:19:55, Intriguing.,,,,0,0,0,0,0,-1,1
12,Marc,0:20:08, I don't know. I'm supposed to be here.,,,,20,20,0,0,10,-1,8
12,Marc,0:20:15,Popcorn back to jail.,,,,0,0,0,0,25,-1,4
12,Marc,0:20:22, Naomi.,,,,0,0,0,0,0,-1,1
12,Marc,0:20:26, Hey.,,,,0,0,0,0,0,-1,1
12,Marc,0:21:21,Miami.,,,,0,0,0,0,0,-1,1
12,Marc,0:21:26, So I'm proud that the syllabi from both the classes and teaching.,,,,15,8,0,15,8,-1,12
12,Marc,0:21:33," Are almost almost they all start tomorrow, so we're okay. So that instead of 20 and get those, but I'm excited about the classes and we have a number of",,,,26,3,3,16,3,-1,30
12,Marc,0:21:53," A the sports technology by the glass. We have a number of guest speakers who are going to be coming in somewhere. Like former in you athletes, others are all.",,,,10,0,3,0,3,-1,30
12,Marc,0:22:05,Just like random people that are found in different places that currently work in Tech but have sort of like a sports club backgrounds and it is primarily people color. So I'm looking forward. Looking forward to meeting some. Some new people bring,,,,16,2,0,7,14,-1,43
12,Marc,0:22:24," The canvas and to eventually actually going to do this class someone in person and inclusive, making looking for the devil to do for people take an eclipse of making and then you might take it last time. Then the bully online version with Emily.",,,,16,0,0,11,0,-1,45
12,Marc,0:22:44," All right, we might have to like have a conversation about which of these activities and assignments were the best ones for like we're trying, The Verge person version of the class virtual version of the classics and Incas like good aspects.",,,,14,0,9,5,14,-1,42
12,Marc,0:23:00,Both of them and has been. That's part of the reason lies. Almost almost done is because it seems like,,,,29,0,0,10,5,-1,20
12,Marc,0:23:12," All right. Next item on the agenda is and this could always forget, this is spring quarter. And which means Byam soccer, which was it like three years ago, you organized and I am soccer team has had really three years ago. All right, so the sign up for that.",,,,20,2,10,8,6,-1,50
12,Marc,0:23:39, Is next Monday?,,,,0,0,0,0,0,-1,3
12,Marc,0:23:44, So just a question. We have enough people to put together with the other team has long time ago. So yeah.,,,,14,0,5,10,5,-1,21
12,Marc,0:23:55,Might try to put together team. I'm assuming all this bored since people will play.,,,,19,6,6,0,0,-1,15
12,Marc,0:24:06, They're not paying for my cleats and my shin guards that where we play. We planter mostly. It's true. And then he's got to strengthen your shins.,,,,23,7,3,10,3,-1,27
12,Marc,0:24:36," Don't sacrifice, maybe those, you know, I did mention the Tilt socks, the other day to somebody. I can't remember exactly why. But they'll definitely could be thing. I can put my Styles option, two.",,,,18,11,3,3,3,-1,35
12,Marc,0:24:52,"Also, just make shin guard up some cardboard, your maker. No, I have since split. I can't do that.",,,,20,10,0,5,10,-1,19
12,Marc,0:25:24, Yes.,,,,0,0,100,100,0,-1,1
12,Marc,0:25:29," If you like right outside of mud, you know, I don't go to sports arena on purpose, right next to Kellogg. All right, Mike.",,,,12,4,20,4,20,-1,24
12,Marc,0:25:46,Specifically for Turf that don't have the spikes on the bottom. You have those but they still have like the form factor and everything up like the typical soccer cleats.,,,,6,0,3,6,6,-1,30
12,Marc,0:25:59," Okay, how much were those shoes though? That's an excellent question. Last time. I played, I think I bought some features are like, bananas and people understand, we'll find some way to sign up since FCC people who would play and participate. And then",,,,26,7,0,13,7,-1,44
12,Marc,0:26:28," All right. So this quarter I think at the Glad somebody's lab meeting shredded trying to do project, team updates is then walls or try to do some",,,,14,3,7,10,7,-1,28
12,Marc,0:26:41,"Of like people want to do individual discussions, whatnot. We're fortunate last quarter for the data science and decent people who have put together like a video describing, some of them fit up to do think was helpful, you know for us and really have a sense of what some of the other teams are doing in the end. Last thing was. Sorry. This is tangent, Sarah, do you do",,,,14,0,0,3,11,-1,70
12,Marc,0:27:11," Garlic naan, let me try the garlic naan from Trader. Joe's. No, but I bought Moscow to make that garlicky. Yeah, garlic naan. Some garlic naan, consider Jose. They're huge like the newly really big but, you know, definitely going to be good. I'm sorry. Yeah, we're going to have these weekly.",,,,16,5,4,4,9,-1,52
12,Marc,0:27:36,"Signups for different project teams to do updates, but one of the other things people want to do during is relatively early in 10 a.m. Lab meetings.",,,,7,0,0,4,0,-1,27
12,Marc,0:27:55, That guy with the,,,,25,0,0,0,0,-1,4
12,Marc,0:27:58, leg warmers with in videos.,,,,20,0,0,0,0,-1,5
12,Marc,0:28:04, Maybe we should do what?,,,,60,0,0,0,0,-1,5
12,Marc,0:28:10," I mean three is back now. So now we can do like the full on choreography and oh Marcel, I think she know this but Miami also dances, too.",,,,21,7,3,14,10,-1,29
12,Marc,0:28:32,You have a dance-off. We have the answer in time. I thought you also dance. We can have like a big birthday or something. No. No that was high school. That was a long time ago.,,,,11,3,0,5,8,-1,36
12,Marc,0:29:12,In the morning. Yes.,,,,0,0,25,25,0,-1,4
12,Marc,0:29:20," All right, besides made good point.",,,,50,0,67,0,33,-1,6
12,Marc,0:29:23," It's we need to update the description, the product teams in arm even of data science in music.",,,,11,0,5,0,5,-1,18
12,Marc,0:29:28,"It's on the website and I think magic is still WRC was I are sort of split apart, do right and back with your permission. I wanted to make until T-shirt with your drawing with the magic.",,,,23,8,3,8,10,-1,37
12,Marc,0:29:42," Magic things. The magic joining data. Want to make a shirt. That was like, yeah, that'll be fun. Morning, workout ideas contest.",,,,13,0,0,4,13,-1,22
12,Marc,0:30:03," Great. As you start your day off and then you can do. That is the way it is evening. I give up, you know, so if I just go. Oh no.",,,,13,6,6,16,13,-1,31
12,Marc,0:30:23,You can do a lot easier.,,,,17,0,0,0,0,-1,6
12,Marc,0:30:30," I actually have this. Okay, Naomi? What we do we do?",,,,18,9,0,9,0,-1,11
12,Marc,0:30:42," so, if",,,,50,0,0,100,0,-1,2
12,Marc,0:31:11, Very moderate is my first. Then I've been learning a lot.,,,,8,17,17,8,8,-1,11
12,Marc,0:31:19,"More specific Styles like I so yeah, at least two or three of them.",,,,7,7,7,14,7,-1,14
12,Marc,0:31:34, Cousins from ungrounded.,,,,0,0,0,0,0,-1,3
12,Marc,0:31:44," We do we need to do definitely probably should do some movies are people, like are people who are disabled, who's gonna be on campus? Some this quarter handful.",,,,27,0,3,0,3,-1,29
12,Marc,0:32:01," Okay, dr. John the natural with the maker of the world.",,,,9,0,0,9,9,-1,11
12,Marc,0:32:10," This is crying, but isn't it?",,,,14,0,0,14,0,-1,6
12,Marc,0:32:13,Game.,,,,0,0,0,0,100,-1,1
12,Marc,0:32:22," Yeah, so we can we can do.",,,,29,0,0,14,0,-1,7
12,Marc,0:32:26," movie session with maybe in addition to the weekly sign up for like Roots, we can have people might want to sign up in small rooms de like lead different stuff and some of these",,,,26,0,0,3,9,-1,35
12,Marc,0:32:42, So yeah.,,,,50,0,0,50,0,-1,2
12,Marc,0:32:50," All right, other announcements.",,,,25,0,50,0,25,-1,4
12,Marc,0:32:55, Yes.,,,,0,0,100,100,0,-1,1
12,Marc,0:33:02, Any other options?,,,,33,0,0,0,0,-1,3
12,Marc,0:33:09,"Our mention a couple of them one is that we already mentioned this, but despite I see less kind of being a Dependable, your for submissions. We do it as a, we did, have a couple of symposiums that got accepted. And so, I think one of those is, was one of those like a Sportsman's one. The other ones in WRC or a magic.",,,,12,3,0,8,5,-1,65
12,Marc,0:33:34," So both of those teams will likely have people, it's all virtual this year, not actually going to Japan, but to have lots of people going to present those and then in a couple weeks ARA, which is anybody? I'm gonna go to a RAV4, least a couple days.",,,,12,2,6,8,0,-1,49
12,Marc,0:34:03, Where is it?,,,,0,0,0,0,0,-1,3
12,Marc,0:34:04,Then ago.,,,,0,0,0,50,0,-1,2
12,Marc,0:34:07, Era is the American educational research Association.,,,,0,0,0,0,29,-1,7
12,Marc,0:34:12, I think Ashley sick.,,,,25,25,0,0,0,-1,4
12,Marc,0:34:21, Is that a hand raised is you're going to change?,,,,9,0,0,0,9,-1,10
12,Marc,0:34:27, And where are you going? It is the must be like the 20th to the 26th of April.,,,,13,0,6,6,6,-1,18
12,Marc,0:34:44," Yeah. Yeah, I'm going by my kids are know this but they're going to and Tabitha is also going. So the other.",,,,13,8,0,17,4,-1,22
12,Marc,0:35:01,"In another few other conferences. Hopefully, we'll hear back from the respect conference.",,,,14,0,0,0,14,-1,13
12,Marc,0:35:09," Video submitted something somewhere else. I think he's gonna smear working progress to IDC. And I think there's a few other things, like a few other things that are coming up. Other thing is and the something out for you also do direct these meetings is we can also invite people. So they're like faculty at other institutions that you guys are interested in like hearing problem or like learning other work.",,,,11,3,0,8,9,-1,72
12,Marc,0:35:38, Let me know and I'd be happy to reach out and invite them to come in person or to do a virtual visit to the left.,,,,22,7,7,11,11,-1,26
12,Marc,0:35:56,"Yeah, and then some annoyance. So we have a number of things that are potentially in the works. For the summer, including at least one summer research. What's that SRP, with a moment?",,,,12,0,3,9,0,-1,33
12,Marc,0:36:19," That's our b stand for summer research opportunity program course, so there's at least one SRP student who is coming from. I actually forgot where you can prevent one as RP student is in. There's a couple of poster fellows who are going to be working with the lab over the summer. And then, I think there's actually, there's a couple of like high school program. We're going to",,,,5,3,4,5,4,-1,69
12,Marc,0:36:46, To support a couple of in school programs. A couple of,,,,0,0,0,0,9,-1,11
12,Marc,0:36:50,"A with the Chicago Park District and a few other places. So if people are looking for things to do during the summer, let me know the station are working on putting in some, are you proposals? So you should be able to get funding. This is also the Northwestern surge365 has a deadline coming up in like two weeks or something like that, poor wench.",,,,11,2,2,9,6,-1,66
12,Marc,0:37:19," I can I think that's the one that faculty can apply for on behalf of students. So we got just trying to figure out summer plans and things let me know and we can try to you know, definitely get something.",,,,24,7,2,7,10,-1,41
12,Marc,0:37:36, Father announcement.,,,,0,0,0,0,0,-1,2
12,Marc,0:37:50,Megan.,,,,0,0,0,0,0,-1,1
12,Marc,0:37:57, Excellent.,,,,0,0,0,0,100,-1,1
12,Marc,0:38:05," Right. Yeah, that's that's that's what I'm expecting. All right, I guess we can adjourn early.",,,,15,10,15,5,10,-1,16
12,Marc,0:38:17, And you won't get your about to about the various various things.,,,,8,0,0,8,0,-1,12
12,Marc,0:38:24, Oh lastly real bass tone with the calendar. Have any groups not signed up for their birth with their we communities on calendar.,,,,26,0,4,0,4,-1,23
12,Marc,0:38:36, Okay.,,,,0,0,0,100,0,-1,1
12,Marc,0:38:42,"Okay, I think it's another soon.",,,,14,14,0,14,0,-1,6
12,Marc,0:38:50," Magic. My switch to mundane sense of the neck going forward since the dolls thing. What's the dog doing? Fairly are visiting coughs weakly? Oh, yeah. Well, that's it.",,,,10,3,0,3,10,-1,29
12,Marc,0:39:09," Immediately after she was saying, it will be hard to get their pleas for help.",,,,0,0,7,0,7,-1,15
12,Marc,0:39:17," Well, you will be probably you'll be coming from home your position.",,,,8,0,0,0,15,-1,12
12,Marc,0:39:22," Okay, good, but even then we were all.",,,,38,0,38,25,25,-1,8
12,Marc,0:39:35,"Have to be leaving at least 15 minutes early, you know.",,,,10,0,10,0,10,-1,11
12,Marc,0:39:39," Yes, witch.",,,,0,0,50,50,0,-1,2
12,Marc,0:39:42," Try to run are beating the little bit more efficiently This this term or maybe one action in our for all of those meetings, but we'll see.",,,,18,0,4,7,0,-1,27
12,Marc,0:39:54," Yeah. Anyway, we want food every day. Yes.",,,,38,0,13,25,0,-1,8
12,Marc,0:40:08, You set your other to start with a weapon.,,,,11,0,0,0,0,-1,9
12,Marc,0:40:15," And then multigraph, Kevin.",,,,25,0,0,50,0,-1,4
12,Marc,0:40:26, Yeah.,,,,0,0,0,100,0,-1,1
12,Marc,0:40:37,"All right. I think that. Is it, okay.",,,,25,13,25,13,13,-1,8
12,Marc,0:41:11,In the same space.,,,,25,0,0,0,0,-1,4
12,Marc,0:41:50,Okay.,,,,0,0,0,100,0,-1,1
12,Marc,0:41:51," Less than ideal. All right, Kelly. If you have like a minute or two after this, but active duty, talk to Meg. What were you like to talk? Kevin. Maybe so I hope you blessings of Jeremy, but we got some good responses to the survey.",,,,22,2,9,11,13,-1,46
12,Marc,0:42:21,"Don't know, Jeremy's, look through it at all. Maybe check in with him. And if he hasn't been it might make sense for us as a group to or like the team to look at those responses and start to think about at least, like, broadly speaking how you were thinking about using gestures with in Minecraft.",,,,25,0,3,10,8,-1,57
12,Marc,0:43:18,"If it's too much to take, my guess is the rest of the 22 all about.",,,,19,6,6,6,0,-1,16
13,Mike Smith,0:10:29," Allow, all right. There we go.",,,,33,0,33,0,33,-1,6
13,Mike Smith,0:10:33," Wait, I'm confused. Yeah. So are we joining or are we not join? Because you said it crashed? No, no join. Join. We're trying to see if it's going to crash when multiple win a bunch of us. Join.",,,,19,2,0,12,10,-1,39
13,Mike Smith,0:10:50, The world is haven't running in the background while we conduct the rest of said meeting.,,,,6,0,0,6,6,-1,16
13,Mike Smith,0:11:02, And you can join from your phone or from your computer. I'm going to miss my phone to just because,,,,19,10,0,14,10,-1,20
13,Mike Smith,0:11:14, Next up on the agenda was welcoming new people if they come.,,,,17,0,0,8,0,-1,12
13,Mike Smith,0:11:30,Do you want to do a quick introduction?,,,,13,0,0,0,0,-1,8
13,Mike Smith,0:11:46," Oh, and actually one thing to add is if you have a favorite recipe.",,,,21,0,0,14,7,-1,14
13,Mike Smith,0:11:53," Yeah, like what could be like is.",,,,14,0,0,14,29,-1,7
13,Mike Smith,0:12:01, We what is it? Say it again? What kind of dumplings?,,,,9,0,9,0,9,-1,11
13,Mike Smith,0:12:20,I wasn't worried.,,,,0,25,0,0,0,-1,3
13,Mike Smith,0:12:25," Abraca dumplings. Do you know how to make them? Yeah, I met you.",,,,23,8,0,8,15,-1,13
13,Mike Smith,0:12:34," That's what ingredients are needed out of curiosity. All right. Well, one of these times will have to, we'll have to, we'll have to give that.",,,,17,0,10,0,10,-1,26
13,Mike Smith,0:13:04," And we do it, as you might have been left behind in to the left. There's a toaster oven and",,,,19,0,0,14,0,-1,20
13,Mike Smith,0:13:11,"We will occasionally, try to make these trips that toaster oven to try different items there, to make different stuff. All right.",,,,18,0,9,0,14,-1,22
13,Mike Smith,0:13:19, Any other new faces in the cloud?,,,,14,0,0,0,0,-1,7
13,Mike Smith,0:13:26," No, alright. So next we're going to go to our usual way Poe, which is our what do you proud of and that can be for the past week or for like the past quarter in general?",,,,11,0,0,8,5,-1,37
13,Mike Smith,0:13:44, Let's start with.,,,,25,0,25,0,0,-1,3
13,Mike Smith,0:13:48," Hmm, Priya will start with you and then you get the path. Somebody else.",,,,14,0,0,14,0,-1,14
14,Blah,0:10:31,All right. There we go.,,,,40,0,40,0,20,-1,5
14,Blah,0:10:33," Wait, I'm confused. Yeah. So are we joining or are we not join me? Cuz you said crashed? No, no join. Join. We're trying to see if it's going to crash when multiple when a bunch of us join.",,,,19,5,0,14,10,-1,39
14,Blah,0:10:50," So, we'll just have it running in the background while we conduct the rest of said meeting.",,,,17,0,0,11,6,-1,17
14,Blah,0:11:02, And you can join from your phone or from your computer? I'm going to go with my phone to just because,,,,23,9,0,14,9,-1,21
14,Blah,0:11:13," Alright, next up on the agenda was welcoming new people if they come.",,,,15,0,0,8,0,-1,13
14,Blah,0:11:30,Do you want to do a quick introduction?,,,,13,0,0,0,0,-1,8
14,Blah,0:11:46," Oh, and actually one thing to add is if you have a favorite recipe.",,,,21,0,0,14,7,-1,14
14,Blah,0:11:53," Yeah, like what kind of stuff do you like to eat?",,,,0,0,0,9,27,-1,11
14,Blah,0:12:02," Wait, what is it? Say it again?",,,,14,0,14,0,0,-1,7
14,Blah,0:12:07, What kind of dumplings?,,,,0,0,0,0,25,-1,4
14,Blah,0:12:10, Like strawberry.,,,,0,0,0,0,50,-1,2
14,Blah,0:12:22,Boring.,,,,0,0,0,0,0,-1,1
14,Blah,0:12:25, Apricot dumplings. Do you know how to make them?,,,,33,0,0,11,22,-1,9
14,Blah,0:12:29," Yeah, I know.",,,,33,33,0,33,33,-1,3
14,Blah,0:12:35, That's fair. What ingredients are needed. Out of curiosity.,,,,20,0,0,0,10,-1,9
14,Blah,0:12:46," Wow. All right. Well one of these times will have to will have to, we'll have to give that a test run. We do as you might if you look behind you into the left. There's a toaster oven and we will occasionally try to make use of said toaster oven.",,,,19,0,6,6,8,-1,51
14,Blah,0:13:14, How to try a different.,,,,20,0,0,20,0,-1,5
14,Blah,0:13:15,On this yard to make different stuff. All right.,,,,22,0,22,0,22,-1,9
14,Blah,0:13:20, Any other new faces in the crowd?,,,,14,0,0,0,0,-1,7
14,Blah,0:13:26," No, no, no. All right. So next we're going to go to our usual way Poe, which is our, what do you proud of and that can be for the past week or for like the past quarter in general?",,,,12,0,5,7,7,-1,40
14,Blah,0:13:44, Let's start with.,,,,25,0,25,0,0,-1,3
14,Blah,0:13:49," Mmm, Priya will start with you and then you get the path to somebody else.",,,,13,0,0,13,0,-1,15
14,Blah,0:14:04," We can't hear well, actually no mute. Maybe music. Kevin, Mike switch. My",,,,14,7,0,0,7,-1,13
14,Blah,0:14:11,"Maybe mute Kevin's, and then have Priya talking to her like all do this.",,,,20,0,7,13,7,-1,14
14,Blah,0:14:19," Okay. I've been abroad for a past Academic Year hips, so I just came back and I moved in yesterday and I'm proud of making it that alive.",,,,17,13,0,10,13,-1,28
14,Blah,0:14:35," I did not change me. Hopefully, I won't be one of those people that talks about their broad experience all the time, but I will. So",,,,19,15,4,7,4,-1,26
14,Blah,0:14:48, I will pass it to.,,,,0,20,0,0,20,-1,5
14,Blah,0:14:51, Kevin.,,,,0,0,0,0,0,-1,1
14,Blah,0:14:55," Hello, yummy.",,,,0,0,0,0,0,-1,2
14,Blah,0:15:00," yes, I'm not too sure what I'm proud of, but like",,,,15,15,15,8,15,-1,11
14,Blah,0:15:07,There are few.,,,,0,0,0,0,0,-1,3
14,Blah,0:15:10, Like extra jobs that I had like that working on past corner and recently. I just like I do the only just like happy for my own time. Like tell them that I need to focus on other stuff. So I do I'm proud of actually putting my foot down for a while.,,,,7,15,0,6,17,-1,53
14,Blah,0:15:32, Follow all popcorn to something.,,,,20,0,20,0,0,-1,5
14,Blah,0:15:42, Rainbow that I left the house this morning for 10 days.,,,,0,10,0,0,0,-1,11
14,Blah,0:15:53," Oh, yeah.",,,,0,0,0,50,0,-1,2
14,Blah,0:16:03,"Hi, everyone, I am.",,,,0,25,0,0,0,-1,4
14,Blah,0:16:09," um, I'm",,,,0,33,0,0,0,-1,2
14,Blah,0:16:13," I think I'm glad to be kind of a head on top of things. I mean, that always kind of happens. I get ahead and I'll get burned, but for now, I'm a hit. So and I'll pass it to you.",,,,13,16,4,9,11,-1,41
14,Blah,0:16:31, Well.,,,,0,0,0,0,100,-1,1
14,Blah,0:16:34, I am this feels.,,,,25,25,0,0,0,-1,4
14,Blah,0:16:40," It's big news, but it feels weird. But I am proud of accepting my offer to go to Michigan to get my PhD next year. So.",,,,19,11,0,11,7,-1,26
14,Blah,0:16:53, I will pass it to mark.,,,,0,17,17,0,17,-1,6
14,Blah,0:16:59,I am proud that I graduated.,,,,0,33,0,0,17,-1,6
14,Blah,0:17:09, Pass it off to Mike Smith.,,,,0,0,0,0,17,-1,6
14,Blah,0:17:20," Ah, so my proud moment from this past week was, I went through and I cleared out all of my unread emails. I had like find me 4,000 dish, between all of my email accounts that I use. And so I've basically brought it down to zero yesterday, which is unheard of for me. It's a hopefully I can keep it like that.",,,,13,17,3,6,5,-1,63
14,Blah,0:17:51, I will.,,,,0,50,0,0,0,-1,2
14,Blah,0:17:52,"Corn, Victoria.",,,,0,0,0,0,0,-1,2
14,Blah,0:17:58," I am proud of myself for not committing arson yesterday when I was sober and you denied my Cretaceous. So yeah, got that cup of corn. Just for the Russian Rock kept us together and didn't go off too hard. Yeah, email. So yay self-control.",,,,11,9,0,11,6,-1,45
14,Blah,0:18:22," I'll popcorn to the colloquy yet, but I like joined late because I had a call. No. No, I didn't guess it started in the Spring quarter seems like some yoga. So I guess your brother that if the ground roll.",,,,16,12,0,9,7,-1,41
14,Blah,0:18:48,"I will popcorn to didn't am. I am proud of myself for making it to my classes yesterday. I had put in my schedule for my classes in a different time zone. So I had all the wrong hours that we should be off, and then I also didn't realize most lesson, Monday was a thing. So I was totally just going to show up all the wrong prices, but then, my friend caught me and I made it to the right classes.",,,,14,15,4,9,5,-1,83
14,Blah,0:19:17," Yesterday, according to Sarah.",,,,0,0,0,0,0,-1,4
14,Blah,0:19:27, I am proud of.,,,,0,25,0,0,25,-1,4
14,Blah,0:19:31," Making soup popcorn, too.",,,,25,0,0,0,0,-1,4
14,Blah,0:19:39, Dr. Downs,,,,0,0,0,0,0,-1,2
14,Blah,0:19:47,After work so long.,,,,25,0,25,25,0,-1,4
14,Blah,0:19:53, What kind of soup mind you? What kind of soup red lentil?,,,,8,0,0,0,25,-1,12
14,Blah,0:19:58, Mmm intriguing.,,,,0,0,0,0,0,-1,2
14,Blah,0:20:12, I'm just proud to be here. I can't think of much right now.,,,,13,13,7,0,20,-1,13
14,Blah,0:20:18," No, no popcorn back as you go.",,,,14,0,0,14,14,-1,7
14,Blah,0:20:26, Naomi.,,,,0,0,0,0,0,-1,1
14,Blah,0:20:32, I'm not sure.,,,,25,25,25,0,0,-1,3
14,Blah,0:20:35," Meg, hasn't gone.",,,,0,0,0,0,0,-1,3
14,Blah,0:20:39,"Yeah, okay, Meg.",,,,0,0,0,67,0,-1,3
14,Blah,0:20:42," Oh, I'm proud. I guess kind of like that. Thanks. Everybody knows that I've had that I accepted by.",,,,14,19,0,0,14,-1,19
14,Blah,0:20:55," Opportunity for the Ph.D. Program LS, you can program here for a second. Yay.",,,,0,0,0,7,7,-1,14
14,Blah,0:21:11, Laura.,,,,0,0,0,0,0,-1,1
14,Blah,0:21:24, I think I'm left.,,,,20,40,0,0,0,-1,4
14,Blah,0:21:30, So I'm proud that the syllabi.,,,,14,14,0,14,14,-1,6
14,Blah,0:21:33,Both the classes that I'm teaching.,,,,14,14,0,0,0,-1,6
14,Blah,0:21:36, Are almost almost done?,,,,50,0,0,0,0,-1,4
14,Blah,0:21:40," Almost almost done. Yeah, so there's that they only start tomorrow. So we're okay. We still have just under 24 hours to come to get this. Get this finished up, but I'm excited about the classes. And we have a number of an upward, the sports technology and learning class. We have a number of guest speakers who are going to be coming in somewhere. Like, former in, you athletes. Others are almost this like random people.",,,,16,1,0,6,6,-1,77
14,Blah,0:22:10, That I found from different places that currently work in Tech but have sort of like a sports black background and it is primarily people of color. So I'm looking forward. Looking forward to meeting some. Some new people bring some basis to camp.,,,,18,4,0,7,9,-1,44
14,Blah,0:22:29,"And to eventually like, actually going to do this class. So I went in person and inclusive making looking forward to that one too, though for people who've taken occlusive making. And then you might take it last time, then the fully online version.",,,,13,2,0,16,4,-1,44
14,Blah,0:22:45, With Emily.,,,,50,0,0,0,0,-1,2
14,Blah,0:22:48," All right, we might have to have a conversation about, which of the activities and assignments were the best ones are like. We're trying to merge the in-person version of the class with the virtual version of the class, because I think there's, like good aspects of both of them and it's just been, that's part of the reason why it's almost almost done is because it's kind of like, all right, we have to decide which would be something to keep and which ones we're going to kind of let go. All right next item on.",,,,21,1,10,5,10,-1,97
14,Blah,0:23:18, The agenda is and this is because I always forget this.,,,,27,9,9,18,0,-1,11
14,Blah,0:23:24,"It's spring quarter. And which means there's IM soccer, which was it like three years ago, Khalil, that you organized and I am soccer team. Was that really three years ago? Is that right? I think it was. Wow, three years ago. So the sign up for that is next Monday, I think.",,,,13,7,2,5,4,-1,53
14,Blah,0:23:47," So just a question. If we have enough people to put together to put together a team. Wow, spring 2019. That was a long time ago. So, yeah, we might try to put together a team. I'm assuming all this bored since people will. We know they're going to, they're going to be jumping jumping into play. Right idea. If you're going to do it again.",,,,17,1,4,6,4,-1,66
14,Blah,0:24:10," If they're not paying for my cleats and my shin guards it, what else must leave. Anyways, I'm not playing. Yes, you do now.",,,,19,12,4,8,0,-1,24
14,Blah,0:24:19,"You play, we plant Turf mostly, it's true. And then you just got to strengthen your shins. What?",,,,26,0,5,11,11,-1,18
14,Blah,0:24:32," Oh my gosh, can we 3D print custom till shin guards easily?",,,,9,9,0,9,0,-1,12
